NBI-USA,XPH-USA,IHE-USA
2.4002194,1.5344739,1.4237285
1.5024304,0.94548464,1.0426164
-0.54444075,-0.16067624,-0.14506578
0.04761219,0.55133104,0.028443336
1.8005371,1.1996746,1.0930538
-0.36861897,0.20478964,0.3898263
-1.1836171,-1.4729619,-1.1982858
1.1330009,1.019156,1.1398077
0.7733345,0.38878918,0.55128336
1.0078192,0.5762458,0.17440319
-0.3445089,-0.45073032,-0.14512539
0.014126301,0.4527688,0.55451393
0.03296137,0.09269714,0.23401976
-0.17861128,0.2788663,-0.08767843
0.097858906,0.4356861,0.39612055
1.1093259,1.3456702,1.0376573
0.24797916,0.7413745,0.71662664
0.73595047,0.8329749,0.9189367
0.59924126,-0.3617823,-0.046533346
1.7765641,2.1410704,2.2182941
1.5534163,1.0100007,0.8382559
-0.27893186,-0.49159527,-0.39966702
0.15165806,0.41685104,0.30783415
1.5810251,1.1091352,1.0246634
0.3070116,-0.022172928,0.04091263
-0.19480586,-0.044339895,0.08580685
0.74619055,0.60213804,0.7256031
0.5974293,0.0736475,0.4692793
0.4233837,0.78047514,1.040554
-1.2803912,-1.7892659,-1.7002463
-0.9471595,-0.4617393,-1.0608435
-0.46934485,-0.7420361,-0.75847507
0.7615328,0.30647516,0.3728032
-1.7716289,-1.0827184,-1.2358189
0.15741587,0.30407906,0.11553764
1.1182666,1.5215039,1.2130618
-0.6267071,-1.6268969,-0.6672144
0.01001358,-0.75350404,-0.5194366
1.4752388,1.8195987,1.655829
0.7327795,0.41800737,0.23504496
-0.6547868,-1.1746824,-0.84605217
0.10688305,1.6360879,1.3610363
2.0196676,1.5035868,1.1944532
-0.07574558,-2.1304607,-0.6172836
-0.9088993,-1.3434529,-1.1873782
-1.9180775,-1.7959714,-1.5338421
-0.17516017,-0.30971766,-0.5281806
0.25331974,0.12743473,0.41546822
0.4521489,0.7058859,0.6812811
0.07203817,0.23585558,0.06942749
0.72039366,0.49557686,0.33619404
0.1678586,0.25923252,0.10740757
0.6417632,-0.08633733,0.062310696
-0.7362306,0.16864538,-0.108760595
-0.02862215,-0.28888583,-0.031268597
-0.1480043,-0.30004978,-0.062179565
0.25686026,0.18433332,0.2056241
-0.5951047,0.5194783,0.57873726
0.037658215,-0.8158028,-0.4622221
0.87668896,0.72004795,1.4475584
0.70192814,0.5588174,0.2601266
-2.7936041,-2.1905541,-2.238953
-0.47306418,-0.021260977,0.080537796
1.2557387,0.7713795,0.40199757
0.20804405,0.3224373,0
0.8804202,0.8673072,0.45233965
-0.91697574,-0.90245605,-0.419271
-0.12461543,-0.06441474,0.18520355
-2.3360252,-2.122748,-1.4899313
0.92366934,0.6345272,0.38603544
0.2924323,0.25445223,-0.12322068
0.12533665,-0.042390823,-0.43625236
0.5170703,0.4257202,0.3296852
0.64007044,0.04259348,0.09253025
-0.31951666,0.44919252,-0.049328804
0.020229816,0.10706186,0.009250641
0.40923357,0.5598664,0.2875209
0.9244323,0.69384575,0.4347086
-0.54531693,-0.7531762,-0.2786696
1.125586,0.8244753,0.8588314
-0.59733987,-0.49654245,-0.10918975
-0.33595562,-0.15089512,-0.41937828
-0.051033497,-0.12917519,-0.11636615
-0.5036831,-0.59918165,-0.26305318
0.031495094,0.021398067,-0.08518696
0.14853477,0.12859106,0.09299517
-0.10061264,-0.19251108,-0.52339435
0.4338026,-0.14950633,0.03079176
0.07559061,-0.021356344,0.24698973
1.1698365,-1.0877609,-0.18490553
1.2429595,1.272726,0.9488225
0.3232956,0.7977605,0.44528246
1.2745738,1.1559486,1.1137366
-0.5781114,-0.628525,-0.2364099
1.1427164,1.0512471,0.97072124
0.6379366,0.2855301,0.21082163
0.28048754,0.39691925,0.08107424
0.2953887,0.33185482,0.28328896
-0.5712509,0.1551032,0
0.45605898,0.5794525,0.5646348
0.5607724,0.08921623,0.48390627
1.3905764,1.5402079,1.3772726
-1.1049628,-1.4068723,-1.038456
-0.7484317,-1.1260808,-0.22664666
-0.40287375,-0.5707979,-0.32498837
1.6178489,1.379919,0.9141803
-1.1972368,-1.0570347,-1.0610819
0.5109072,0.35358667,-0.018364191
0.15240908,0,-0.096553564
1.5825868,1.5712738,1.3537765
0.26946068,0.13486147,0.32727718
-1.0869861,-0.9131372,-1.2762547
0.7592559,0.35761595,0.36644936
-1.2442231,-0.95195174,-0.90938807
0.1398921,-0.22090077,-0.2883613
0.70552826,0.2657771,0.2096653
-0.8804202,-0.24303198,-0.87603927
-0.5231023,-1.2135565,-0.8365154
-0.6833613,-1.2586176,-1.0190189
-0.108748674,0.47639608,0.9498596
0.02477169,0.96195936,-0.11025667
0.49786568,0.46124458,0.58618784
-0.39671063,-0.5678117,-0.37879348
-0.22801757,-0.499779,-0.22047162
0.5548239,-0.010865927,0.33180714
0.5677581,-0.010854006,-0.220716
-0.3436029,-0.1301825,-0.20453334
0.51424503,0.43582916,0.39488077
0.2873659,0.13091564,-0.14195442
-0.22675395,-0.30454397,-0.049972534
0.278759,0.7451296,0.4890442
-1.6609371,-1.5321493,-1.9189537
0.6753564,0.2596259,0.4651904
0.9373188,0.06495714,0.18767118
-0.27888417,-0.12973547,-0.109517574
0.41458607,1.0266542,0.8668542
0.63408613,2.7148247,1.6824245
-0.2580285,0.17981529,-0.016015768
0.9230852,0.9301305,0.41826963
0.18651485,-0.0680089,0.37138462
-0.87053776,-0.045323372,-0.14511347
2.1529198,2.2711515,2.1746278
-0.7276714,-0.41541457,-0.8169949
0.07594824,-0.45944452,-0.032669306
0.04134178,-0.2292037,-0.42290092
-0.7782817,-0.7506788,-0.4211247
0.7191181,0.91826916,0.8164644
-1.0529578,-0.8422494,-0.32551885
1.8156648,2.2579193,1.5537143
-0.46468377,-0.41724443,-0.803411
-0.37037134,-0.7591486,-0.18002987
-0.086933374,-0.27529,-0.40749907
1.6934156,2.036512,1.6569972
0.2283454,-0.07017255,0.13272762
-0.44336915,-0.71992874,-0.38016438
0.87509155,0.795877,0.83333254
-0.07980466,-0.023400784,0.2506256
0.34548044,0.423038,0.38577318
1.1045456,0.73390007,0.60749054
0.5781412,0.47574043,1.316464
1.8458366,0.9606242,0.7926941
-1.1778176,-0.8335352,-0.6165445
1.0625482,0.8405447,0.89856386
1.2750149,1.6353369,0.85395575
2.7544856,2.3482442,2.5375247
-0.31300187,-0.074893236,-0.28510094
-1.402694,-1.8618286,-1.5093029
1.909256,1.240325,1.1467338
-1.5015543,-0.07458925,-0.5402565
1.3731599,0.7994056,0.78291893
-1.698488,-1.4767468,-1.3169467
-0.61720014,-0.34338832,0
-0.12617707,0.22124052,-0.087720156
-2.106756,-1.8813312,-1.6393483
-0.04467964,0.9004593,0.13824701
0.84781647,1.2567759,1.277566
0.2150774,0.42068958,0.2632022
-0.83780885,-0.73691607,-0.69698095
0.9732723,0.79227686,0.6488919
-3.2196045,-3.1414926,-2.7128458
-0.5382955,-0.023972988,0.03414154
0.5968094,1.3362527,1.0346532
0.59922934,0.39024353,0.4503727
-0.4660666,0.073218346,-0.18190145
1.4999866,1.0357618,0.95164776
0.20297766,-0.0739336,0.8804321
1.9461513,2.088058,1.8289447
1.6536832,0.73492527,0.45028925
-0.3453493,0.6119251,-0.25152564
-2.0404756,-1.5067756,-1.9034207
-0.5606711,0,0.10585785
3.0418754,1.478076,1.5770674
0.76351166,0.050997734,0.10763407
2.0154,1.4747739,1.437676
-0.9878397,-0.9228349,-1.0266542
0.22331476,0.20549297,-0.036013126
0.70592165,0.20592213,0.30702353
-3.4489036,-3.2619536,-2.362901
0.1970172,-1.0105968,-0.14087558
-0.02053976,-0.27040243,-0.21085739
2.3082733,1.8272877,1.425767
-1.318872,-0.6466031,-0.54944754
1.4255285,0.82747936,0.49874783
1.5838623,1.6828179,1.1713743
1.766634,2.8316736,2.3423076
-1.1619687,-0.104767084,-0.16571283
0.6631136,0.34165382,0.51823854
-1.7813861,-1.6795933,-1.260972
-1.4791548,-0.25773048,-0.48230886
-3.2563627,-2.3407996,-2.1267354
-0.60516596,-0.07544756,-0.035589933
1.5893102,1.2993574,1.2977719
-0.8055568,-0.33012033,-0.875473
0.09436607,-0.9058893,-0.46238303
-1.4143586,-0.30105114,-0.4602611
-0.89054704,-0.895077,-0.77287555
0.025689602,-0.98472834,-0.33262968
0.12155771,-0.024616718,0.052547455
-0.40743947,-0.36782026,-0.10498762
2.1074772,1.7718911,1.8535018
0.2263546,0.07492304,0.07134676
1.2349963,1.1877775,1.4474392
3.1319618,2.3803353,2.408743
-0.2865076,0.4156947,0.14845133
-1.0760009,-0.69658756,-0.33290386
-1.4950097,-1.5243948,-0.41807294
-3.817451,-3.6944032,-3.451401
0.7979393,1.3386965,1.1838794
3.9297104,1.9721985,1.8881798
-1.9697249,-1.9826472,-1.7524242
-0.6169319,-0.07430315,0.20393133
2.9057026,1.9439578,2.138245
-1.1703968,0.43103695,0.29580593
-0.23233294,-0.15190244,-0.20295382
-0.33472776,-0.47870874,-0.3676474
0.07684231,0.55737495,0.27650595
-4.106945,-3.755176,-3.5212517
-0.23661852,-0.34022927,-0.21295547
-1.1490703,-0.37525296,-0.8271754
0.2835393,0.13333559,0.17629862
-2.1590889,-2.2277832,-2.1562874
-1.1007249,-1.3244867,-1.3947964
1.9523501,1.3180017,1.0311127
1.1085272,1.5155196,0.7270217
3.31738,3.305161,2.73875
-2.8633296,-1.4691412,-1.8296719
-4.175729,-4.400754,-3.2466233
-2.0058453,-0.046795607,-0.26954412
-2.1399379,0.63574314,-0.15138984
1.477468,1.3845801,1.0023832
-0.97154975,-0.71106553,-0.69174767
2.8404832,2.2539973,1.8035054
0.5420089,0.34046173,0.39662123
-1.3390183,-1.0825157,-1.6234875
-0.8232057,-0.7165015,-0.6622851
1.1047125,0.67323446,0.98706484
-0.7300317,-0.9290099,-1.3100505
-1.7712235,-0.89707375,-1.358515
0.30646324,0.61758757,0.7175088
-0.2919197,-0.26060343,0.18388033
-0.5690336,-1.2169421,-0.9438634
0.09196997,0.6595969,0.4156947
0.67015886,0.56859255,0.3671527
0.29968023,0.16611814,0.18391609
-0.34177303,-0.047439337,0.03361702
0.076818466,0.29569864,0.3186345
-0.013679266,-1.3709486,-0.41770935
-0.54523945,-0.39729476,-0.41597486
0.01988411,-0.09339452,-0.19927621
0.77637434,0.7053971,0.4001379
0.9552479,0.6627202,0.45218468
-0.6391108,-0.4242301,-0.47670007
-0.42461753,0.21256208,0.010001659
0.61380863,0.88157654,0.9253025
-0.34967065,-0.4034102,-0.61863065
-0.70281625,-0.6366432,-1.0585606
-1.0452807,-0.8880615,-0.8367717
1.0955572,1.917839,1.265657
0.9267211,1.633501,1.3948202
0.37100315,-0.8877158,-0.61951876
0.42703152,0.07202625,0.016915798
-0.21731257,-0.0479877,0.100553036
0.37959814,0.21643639,0.33630133
-0.17612576,0.3862977,0.60904026
-0.122600794,0.19351244,-0.12637973
0.27366877,0.55947304,0.65442324
1.4258146,0.8834362,0.6504655
0.6449342,0.61728954,0.309062
-0.33823252,-0.17253757,-0.35927892
1.603365,0.9957671,1.1420608
-0.21501184,0.22454262,0
-0.33189058,0.65294504,-1.7009676
0.85567236,0.8867502,0.89240074
2.6579857,1.3350487,0.8784294
0.29785633,0.38660765,0.43922663
0.1543045,0.57023764,0.2789855
0.77171326,2.063501,1.4864683
-1.2230515,-1.3312519,-1.2753367
-0.3017187,0.8423209,0.08742809
0.30605793,0.13179779,0.034987926
-0.43725967,-3.23897,-1.0899663
1.186347,0.64167976,0.3820777
0.42244196,0.95905066,0.75240135
0.76903105,0.65180063,0.22798777
1.5919924,0.84166527,1.072228
-0.12357831,0.0526309,-0.36188364
0.9984851,0.6089449,0.7114887
-0.5461693,-0.44807196,-0.4955709
-0.3686607,0.21156073,0.03541708
-3.5379887,-3.1716049,-3.1882107
-0.05905032,-0.22965074,-0.54551363
1.8209577,1.9510984,2.035129
0.5568862,0.5493045,0.4192114
0.2903223,-0.4686296,-0.7626951
-1.0293424,-1.4370084,-1.1141598
1.4695168,0.8540392,0.49957037
-0.053828955,0.25947094,0.2225399
-0.63608885,-0.18129945,0.03644228
-0.5067527,-1.9403636,-1.9641042
-1.551342,-2.3220062,-2.2832513
-0.8044541,-0.099122524,-0.28048754
1.8023849,2.5152326,2.520299
-1.079768,-0.7564306,-0.9881079
0.1812458,1.1995435,0.8437753
